provider_id,claim_count,total_claim_amount,average_claim_amount,total_payment_amount,average_payment_amount,missing_payment_claims,payment_date_issues,missing_payment_rate,payment_date_issue_rate,risk_score,risk_category,name,specialty,state
157,39,1161961.0,29793.871794871793,853050.9997220375,26657.84374131367,7,15,0.1794871794871795,0.38461538461538464,28.205128205128208,Medium,Bonilla-Williams,Orthopedic,Connecticut
158,49,1360670.0,27768.775510204083,892124.6965885471,24111.47828617695,12,17,0.24489795918367346,0.3469387755102041,29.591836734693878,Medium,Morales-Owens,Oncologist,Minnesota
159,33,963642.3697470678,29201.283931729326,633104.2378766628,24350.162995256258,7,8,0.21212121212121213,0.24242424242424243,22.727272727272727,Medium,"James, Travis and Hoffman",Cardiologist,Wisconsin
160,48,1381532.1041598388,28781.918836663306,1138990.6261124099,27118.824431247853,6,22,0.125,0.4583333333333333,29.166666666666664,Medium,Andrade LLC,Oncologist,Louisiana
161,34,841385.6749315641,24746.63749798718,622506.0347184688,22232.358382802457,6,12,0.17647058823529413,0.35294117647058826,26.47058823529412,Medium,Rasmussen Group,General Practitioner,Georgia
162,43,964116.0,22421.302325581397,573695.2993037574,18506.29997754056,12,16,0.27906976744186046,0.37209302325581395,32.55813953488372,Medium,Mathis-Kelly,Cardiologist,Virginia
163,37,1155644.7621310828,31233.642219758996,613537.7709354965,24541.51083741986,12,14,0.32432432432432434,0.3783783783783784,35.13513513513514,Medium,Parker and Sons,Oncologist,Rhode Island
164,37,1025400.625993559,27713.53043225835,756796.698298198,22933.233281763576,4,15,0.10810810810810811,0.40540540540540543,25.675675675675677,Medium,"Carter, Hayes and Morales",General Practitioner,California
165,34,841891.0,24761.5,571340.6775987652,20405.0241999559,6,13,0.17647058823529413,0.38235294117647056,27.941176470588236,Medium,Robinson Ltd,Orthopedic,North Dakota
166,40,984826.0,24620.65,582096.4425110478,20072.291121070615,11,15,0.275,0.375,32.5,Medium,"Sosa, Young and Allen",Orthopedic,Illinois
167,46,1162363.0,25268.760869565216,857088.6702441009,23164.558655245968,9,20,0.1956521739130435,0.43478260869565216,31.52173913043478,Medium,Parker-Patton,Cardiologist,Wisconsin
168,41,880265.7665044484,21469.896744010937,567857.8955101013,19581.306741727632,12,16,0.2926829268292683,0.3902439024390244,34.14634146341463,Medium,"Underwood, Gray and Payne",Oncologist,Utah
169,39,1025466.0,26294.0,731553.1280653904,22861.03525204345,7,16,0.1794871794871795,0.41025641025641024,29.487179487179485,Medium,Williams-Andrews,Orthopedic,Louisiana
170,42,1186428.061047793,28248.287167804592,839381.8567582865,23982.338764522472,7,18,0.16666666666666666,0.42857142857142855,29.76190476190476,Medium,Shah Ltd,Oncologist,Illinois
171,41,1311290.4169638988,31982.693096680458,794773.5303958374,20915.092905153615,3,21,0.07317073170731707,0.5121951219512195,29.268292682926827,Medium,Schultz Ltd,Orthopedic,Colorado
172,51,1089911.0,21370.803921568626,495505.2296875442,16516.84098958481,21,14,0.4117647058823529,0.27450980392156865,34.31372549019608,Medium,"Hendrix, Bell and Stout",General Practitioner,Maine
173,39,967302.0,24802.615384615383,468564.27340865834,21298.376064029926,17,13,0.4358974358974359,0.3333333333333333,38.46153846153846,Medium,Ross-Young,Cardiologist,Mississippi
174,42,1192033.0900883365,28381.740240198487,715590.6549946413,27522.717499793896,16,13,0.38095238095238093,0.30952380952380953,34.523809523809526,Medium,Bell-Schroeder,Cardiologist,Michigan
175,47,1171462.9380474514,24924.74336271173,635722.2991600431,19866.321848751348,15,19,0.3191489361702128,0.40425531914893614,36.170212765957444,Medium,Evans Group,Dermatologist,Vermont
176,43,1162844.0,27042.883720930233,767386.6154661477,23254.139862610537,10,13,0.23255813953488372,0.3023255813953488,26.744186046511626,Medium,Perez PLC,Orthopedic,Montana
177,46,1167455.0,25379.456521739132,826367.9351847974,22334.268518508037,9,17,0.1956521739130435,0.3695652173913043,28.26086956521739,Medium,"Perry, Stevens and Diaz",Orthopedic,West Virginia
178,45,1143860.0,25419.11111111111,715527.6546780595,23081.537247679338,14,19,0.3111111111111111,0.4222222222222222,36.666666666666664,Medium,"Payne, Ramirez and Strong",Dermatologist,Washington
179,48,1284853.0,26767.770833333332,919312.1743090024,23572.107033564163,9,14,0.1875,0.2916666666666667,23.958333333333336,Medium,Baker and Sons,Oncologist,Michigan
180,40,952329.3065227206,23808.232663068015,658172.8546226007,21231.382407180667,9,18,0.225,0.45,33.75,Medium,Miller-Weaver,Cardiologist,Mississippi
181,30,655400.0,21846.666666666668,351092.76945204346,17554.63847260217,10,11,0.3333333333333333,0.36666666666666664,35.0,Medium,"Zuniga, Smith and Parker",Cardiologist,Minnesota
182,48,1259499.4778559685,26239.572455332676,918276.5171207543,24818.284246506875,11,25,0.22916666666666666,0.5208333333333334,37.5,Medium,Roberts and Sons,Cardiologist,New Mexico
183,34,1016148.0408616421,29886.707084165944,559811.0516500366,22392.442066001462,9,10,0.2647058823529412,0.29411764705882354,27.94117647058824,Medium,"Wilson, Luna and Andrews",General Practitioner,Massachusetts
184,37,843774.0,22804.702702702703,550730.5166255037,20397.42654168532,10,12,0.2702702702702703,0.32432432432432434,29.729729729729733,Medium,Brown-Flowers,Oncologist,Wyoming
185,48,1084944.0,22603.0,591313.9712826333,19074.644234923653,17,21,0.3541666666666667,0.4375,39.583333333333336,Medium,Snyder-Zamora,Dermatologist,Rhode Island
186,33,1025901.0,31087.909090909092,694731.0127698112,28947.125532075468,9,12,0.2727272727272727,0.36363636363636365,31.81818181818182,Medium,Ward Inc,Cardiologist,Washington
187,51,1402004.066309251,27490.275809985313,871918.099082166,22945.21313374121,13,17,0.2549019607843137,0.3333333333333333,29.411764705882348,Medium,Bauer-Jackson,Orthopedic,North Carolina
188,42,1038590.0,24728.333333333332,615352.4788078598,21219.050993374476,13,15,0.30952380952380953,0.35714285714285715,33.333333333333336,Medium,"Daniels, Mcdonald and Mcgrath",Orthopedic,Minnesota
189,27,886289.7789637097,32825.54736902629,577794.9254000656,25121.518495655026,4,10,0.14814814814814814,0.37037037037037035,25.925925925925924,Medium,"Martinez, Collins and Hansen",Oncologist,New Hampshire
190,36,1051006.3523303764,29194.620898066012,556922.4387934392,22276.897551737566,11,12,0.3055555555555556,0.3333333333333333,31.944444444444443,Medium,Moreno-Warren,General Practitioner,Indiana
191,42,876924.2017083156,20879.147659721802,659743.9838763765,20616.999496136767,10,16,0.23809523809523808,0.38095238095238093,30.95238095238095,Medium,Strong-Rivera,Dermatologist,Alabama
192,43,1038451.0,24150.023255813954,751691.1368064012,23490.348025200037,11,12,0.2558139534883721,0.27906976744186046,26.74418604651163,Medium,"Holland, Holt and Glover",Cardiologist,New York
193,35,603767.0,17250.485714285714,411126.0436633434,15226.890506049756,8,11,0.22857142857142856,0.3142857142857143,27.142857142857142,Medium,"Barnett, Brown and Davis",Dermatologist,Michigan
194,34,917780.498782809,26993.544081847325,473137.5197385263,20571.196510370708,11,11,0.3235294117647059,0.3235294117647059,32.35294117647059,Medium,Wilson-Jennings,Dermatologist,Delaware
195,46,1142365.2459849454,24834.02708662925,679016.7770461298,22633.892568204326,16,20,0.34782608695652173,0.43478260869565216,39.130434782608695,Medium,Harris Ltd,Orthopedic,Delaware
196,43,1066550.0,24803.488372093023,735686.4767901527,23731.82183194041,12,21,0.27906976744186046,0.4883720930232558,38.372093023255815,Medium,"Herman, White and Brown",General Practitioner,New Mexico
197,40,1070675.0453083497,26766.87613270874,600101.387056698,20003.3795685566,10,23,0.25,0.575,41.25,Medium,Reynolds-Jackson,Cardiologist,Iowa
198,36,1026223.0,28506.194444444445,618605.2160827019,24744.208643308077,11,11,0.3055555555555556,0.3055555555555556,30.555555555555557,Medium,Lee-Morales,Orthopedic,Nevada
199,46,1406253.0,30570.717391304348,946931.5318203539,30546.17844581787,15,17,0.32608695652173914,0.3695652173913043,34.78260869565217,Medium,Brown Group,Orthopedic,Idaho
200,34,899406.0,26453.117647058825,710216.4932239698,24490.223904274822,5,14,0.14705882352941177,0.4117647058823529,27.941176470588232,Medium,Brown Ltd,Orthopedic,Illinois
201,37,1230528.0,33257.51351351351,788802.4636545236,32866.76931893848,13,8,0.35135135135135137,0.21621621621621623,28.37837837837838,Medium,"Cowan, Mathis and Williams",Orthopedic,Alabama
202,44,965076.0,21933.545454545456,792446.9564966233,21417.48531071955,7,18,0.1590909090909091,0.4090909090909091,28.40909090909091,Medium,Bailey PLC,Dermatologist,Nevada
203,36,948910.0,26358.61111111111,666570.902495198,23806.103660542783,8,13,0.2222222222222222,0.3611111111111111,29.166666666666664,Medium,Flores PLC,General Practitioner,Ohio
204,38,867699.0,22834.184210526317,524994.8685133496,18749.816732619627,10,14,0.2631578947368421,0.3684210526315789,31.578947368421048,Medium,Smith-Walker,Dermatologist,Tennessee
205,39,787861.0,20201.5641025641,487448.3775850106,16248.279252833687,9,17,0.23076923076923078,0.4358974358974359,33.333333333333336,Medium,"Cook, Mcpherson and Baker",General Practitioner,Wyoming
206,40,1192409.0,29810.225,837625.9493792127,27920.86497930709,10,18,0.25,0.45,35.0,Medium,Gonzalez Group,General Practitioner,Pennsylvania
207,40,1226209.696104341,30655.242402608525,645366.5276681691,21512.21758893897,10,10,0.25,0.25,25.0,Medium,"Woods, Johnson and Gross",Cardiologist,Texas
208,44,1102684.0,25061.0,721323.648362996,23268.5047859031,13,15,0.29545454545454547,0.3409090909090909,31.818181818181817,Medium,"Quinn, Holder and Mcguire",Dermatologist,Hawaii
209,43,1202299.0,27960.441860465115,886181.2362270888,25319.463892202537,8,13,0.18604651162790697,0.3023255813953488,24.418604651162788,Medium,Holland Ltd,Oncologist,North Dakota
210,35,917759.0,26221.685714285715,670185.9648440497,24821.702401631468,8,19,0.22857142857142856,0.5428571428571428,38.57142857142857,Medium,Greer Group,General Practitioner,North Dakota
211,38,901407.0,23721.236842105263,734431.4020540421,21600.923589824768,4,16,0.10526315789473684,0.42105263157894735,26.31578947368421,Medium,Brown-Garcia,Oncologist,New Mexico
212,47,1342888.8655052264,28572.103521387795,938279.8274780007,23456.995686950017,7,20,0.14893617021276595,0.425531914893617,28.72340425531915,Medium,"Hobbs, Brown and White",Orthopedic,Arizona
213,30,787594.5158282851,26253.150527609505,529409.3431369384,20361.89781295917,4,14,0.13333333333333333,0.4666666666666667,30.0,Medium,Long Ltd,General Practitioner,Oregon
214,53,1315182.0,24814.754716981133,741523.2127184621,22470.400385407942,20,12,0.37735849056603776,0.22641509433962265,30.18867924528302,Medium,Lopez Group,General Practitioner,South Dakota
215,36,917451.473044568,25484.763140126888,568991.6044875104,21073.76312916705,9,16,0.25,0.4444444444444444,34.72222222222222,Medium,Lee Inc,Dermatologist,Missouri
216,48,1242884.9753511562,25893.436986482422,791723.4312741501,21992.31753539306,12,17,0.25,0.3541666666666667,30.208333333333336,Medium,"Berry, Wilson and Haney",General Practitioner,Ohio
217,43,1131898.0,26323.20930232558,735913.1563929184,21644.50459979172,9,12,0.20930232558139536,0.27906976744186046,24.41860465116279,Medium,"Rice, Yu and Rowe",Oncologist,Illinois
218,43,1334085.3192586966,31025.239982760388,701467.1731710808,25980.265673002992,16,15,0.37209302325581395,0.3488372093023256,36.04651162790698,Medium,"Graves, Lowe and Reese",General Practitioner,Delaware
219,43,1020921.0,23742.3488372093,730314.3190910333,21479.832914442155,9,15,0.20930232558139536,0.3488372093023256,27.906976744186046,Medium,Little-Freeman,Cardiologist,Alaska
220,39,1125513.0,28859.30769230769,855860.2417231356,25935.158840095017,6,21,0.15384615384615385,0.5384615384615384,34.61538461538461,Medium,Garrett-Little,Cardiologist,Florida
221,42,952707.0,22683.5,590800.152041147,20372.41903590162,13,15,0.30952380952380953,0.35714285714285715,33.333333333333336,Medium,"Sullivan, Olsen and Mejia",Dermatologist,Idaho
222,41,1142094.0,27855.951219512193,671557.0331934468,25829.116661286414,15,17,0.36585365853658536,0.4146341463414634,39.02439024390244,Medium,Mcdonald PLC,Cardiologist,Indiana
223,43,1094527.0,25454.116279069767,774721.7346227564,23476.416200689586,10,15,0.23255813953488372,0.3488372093023256,29.069767441860463,Medium,Ellison and Sons,General Practitioner,Wisconsin
224,42,929639.0969378587,22134.26421280616,633168.2296895548,17112.65485647445,5,26,0.11904761904761904,0.6190476190476191,36.904761904761905,Medium,Spencer PLC,Cardiologist,Florida
225,33,811100.0,24578.78787878788,376509.0027010444,19816.26330005497,14,11,0.42424242424242425,0.3333333333333333,37.878787878787875,Medium,Owens-Hall,Orthopedic,West Virginia
226,37,1033011.7400795035,27919.23621836496,644695.4064377559,25787.816257510236,12,12,0.32432432432432434,0.32432432432432434,32.432432432432435,Medium,Chavez Group,Dermatologist,New Mexico
227,37,1020605.700637554,27583.937855069027,532305.2469400091,23143.706388696046,14,17,0.3783783783783784,0.4594594594594595,41.891891891891895,Medium,Duke Group,General Practitioner,Montana
228,42,1274865.7378219224,30353.9461386172,742230.5027703556,23194.70321157361,10,20,0.23809523809523808,0.47619047619047616,35.71428571428571,Medium,"Anderson, Anderson and Maldonado",Cardiologist,Florida
229,36,703415.0,19539.305555555555,486829.1808209508,17386.7564578911,8,13,0.2222222222222222,0.3611111111111111,29.166666666666664,Medium,Howard PLC,Orthopedic,Virginia
230,36,839367.0,23315.75,627232.8135396758,21628.71770826468,7,15,0.19444444444444445,0.4166666666666667,30.555555555555557,Medium,Jensen LLC,Cardiologist,California
231,38,1249833.1719953574,32890.34663145677,802565.0252751003,26752.16750917001,8,11,0.21052631578947367,0.2894736842105263,25.0,Medium,Ramirez Ltd,Cardiologist,Virginia
232,39,1071641.0,27477.97435897436,786384.7891367292,24574.524660522788,7,14,0.1794871794871795,0.358974358974359,26.923076923076923,Medium,Pruitt Group,Cardiologist,Texas
233,42,1123948.0,26760.666666666668,842008.5482666949,24057.38709333414,7,20,0.16666666666666666,0.47619047619047616,32.14285714285714,Medium,"Macdonald, Ewing and Morris",General Practitioner,North Carolina
234,44,1205851.412533267,27405.713921210612,724491.0005276788,26833.00001954366,17,14,0.38636363636363635,0.3181818181818182,35.22727272727273,Medium,"Hunt, Jones and Roberson",Dermatologist,Arizona
235,37,1027228.0,27762.91891891892,704408.234501733,24289.93912074941,8,20,0.21621621621621623,0.5405405405405406,37.83783783783784,Medium,Andrews-Turner,Orthopedic,Hawaii
236,43,1132808.0,26344.372093023256,636470.7949035357,22731.09981798342,15,13,0.3488372093023256,0.3023255813953488,32.55813953488372,Medium,Powell Ltd,Dermatologist,Alabama
237,43,1126450.0,26196.511627906977,672865.6608619689,21705.34389877319,12,15,0.27906976744186046,0.3488372093023256,31.3953488372093,Medium,Huynh PLC,Dermatologist,Tennessee
238,40,1064478.0,26611.95,759807.0980225349,26200.244759397752,11,17,0.275,0.425,35.0,Medium,Brown-Allen,Oncologist,Texas
239,41,1202720.0,29334.634146341465,840414.5372861758,27110.146364070188,10,14,0.24390243902439024,0.34146341463414637,29.26829268292683,Medium,Aguilar-Ross,Orthopedic,West Virginia
240,38,1155952.0,30419.78947368421,901095.602785333,27305.927357131302,5,19,0.13157894736842105,0.5,31.57894736842105,Medium,Travis-Palmer,General Practitioner,Maine
241,33,853853.4157817961,25874.3459327817,327235.48789471725,18179.749327484293,15,3,0.45454545454545453,0.09090909090909091,27.272727272727273,Medium,Robbins and Sons,General Practitioner,Oregon
242,42,1021973.0,24332.690476190477,680269.149706244,22675.638323541465,12,10,0.2857142857142857,0.23809523809523808,26.19047619047619,Medium,Russo LLC,Oncologist,Maryland
243,43,962727.0,22389.0,530990.6533171323,18310.022528176974,14,17,0.32558139534883723,0.3953488372093023,36.04651162790698,Medium,"Barker, Griffith and King",Oncologist,Louisiana
244,44,989121.0,22480.022727272728,603428.1837872183,19465.425283458655,13,17,0.29545454545454547,0.38636363636363635,34.09090909090909,Medium,Bautista and Sons,Oncologist,Ohio
245,39,1012500.5607262077,25961.552839133532,669911.4440860122,20934.73262768788,7,16,0.1794871794871795,0.41025641025641024,29.487179487179485,Medium,Williams-Adams,Oncologist,California
246,42,1060001.0,25238.119047619046,719255.7833991939,21795.629799975573,9,17,0.21428571428571427,0.40476190476190477,30.95238095238095,Medium,"Turner, Ross and Hickman",General Practitioner,New Mexico
247,37,836354.0,22604.162162162163,615516.828005966,20517.22760019887,7,16,0.1891891891891892,0.43243243243243246,31.08108108108108,Medium,"Hernandez, Reynolds and Johnson",General Practitioner,Wyoming
248,43,1101383.0,25613.558139534885,739040.6648502229,24634.688828340764,13,12,0.3023255813953488,0.27906976744186046,29.069767441860463,Medium,Vaughn-Taylor,Cardiologist,Oklahoma
249,44,1319553.0,29989.840909090908,835269.5869937697,26102.174593555304,12,19,0.2727272727272727,0.4318181818181818,35.22727272727273,Medium,Bruce-Jackson,Dermatologist,Ohio
250,43,1190411.0,27683.976744186046,864909.810459878,25438.523837055232,9,17,0.20930232558139536,0.3953488372093023,30.232558139534884,Medium,Burns-Watson,Dermatologist,Massachusetts
251,40,1072894.8383360861,26822.370958402153,634793.8086852648,22671.207453045172,12,13,0.3,0.325,31.25,Medium,Hardin-Hanson,Dermatologist,California
